60249221,6,-1,60249034,0,0,0
60349035,4,-1,60349034,0,0,0
60349139,5,-1,60349034,240572,240468,0
60349221,6,-1,60349034,0,0,0
60449035,4,-1,60449034,0,0,0
60449139,5,-1,60449034,240572,240468,0
60449221,6,-1,60449034,0,0,0
60549035,4,-1,60549034,0,0,0
60549139,5,-1,60549034,240572,240468,0
60549221,6,-1,60549034,0,0,0
60649035,4,-1,60649034,0,0,0
60649139,5,-1,60649034,240572,240468,0
60649221,6,-1,60649034,0,0,0
60749035,4,-1,60749034,0,0,0
60749139,5,-1,60749034,240572,240468,0
60749221,6,-1,60749034,0,0,0
60849035,4,-1,60849034,0,0,0
60849139,5,-1,60849034,240572,240468,0
60849222,6,-1,60849034,0,0,0
60949035,4,-1,60949034,0,0,0
60949139,5,-1,60949034,240572,240468,0
60949221,6,-1,60949034,0,0,0
61049035,4,-1,61049034,0,0,0
61049139,5,-1,61049034,240572,240468,0
61049222,6,-1,61049034,0,0,0
61149035,4,-1,61149034,0,0,0
61149139,5,-1,61149034,240572,240468,0
61149222,6,-1,61149034,0,0,0
61249035,4,-1,61249034,0,0,0
61249139,5,-1,61249034,240572,240468,0
61249222,6,-1,61249034,0,0,0
61349035,4,-1,61349034,0,0,0
61349139,5,-1,61349034,240572,240468,0
61349222,6,-1,61349034,0,0,0
61449035,4,-1,61449034,0,0,0
61449139,5,-1,61449034,240572,240468,0
61449222,6,-1,61449034,0,0,0
61549035,4,-1,61549034,0,0,0
61549139,5,-1,61549034,240572,240468,0
61549222,6,-1,61549034,0,0,0
61649035,4,-1,61649034,0,0,0
61649139,5,-1,61649034,240572,240468,0
61649222,6,-1,61649034,0,0,0
61749035,4,-1,61749034,0,0,0
61749139,5,-1,61749034,240572,240468,0
61749222,6,-1,61749034,0,0,0
61849035,4,-1,61849034,0,0,0
61849139,5,-1,61849034,240572,240468,0
61849222,6,-1,61849034,0,0,0
61949035,4,-1,61949034,0,0,0
61949139,5,-1,61949034,240572,240468,0
61949221,6,-1,61949034,0,0,0
62049035,4,-1,62049034,0,0,0
62049139,5,-1,62049034,240572,240468,0
62049222,6,-1,62049034,0,0,0
62149035,4,-1,62149034,0,0,0
62149139,5,-1,62149034,240572,240468,0
62149222,6,-1,62149034,0,0,0
62249035,4,-1,62249034,0,0,0
62249139,5,-1,62249034,240572,240468,0
62249222,6,-1,62249034,0,0,0
62349035,4,-1,62349034,0,0,0
62349139,5,-1,62349034,240572,240468,0
62349222,6,-1,62349034,0,0,0
62449035,4,-1,62449034,0,0,0
62449139,5,-1,62449034,240572,240468,0
62449222,6,-1,62449034,0,0,0
62549035,4,-1,62549034,0,0,0
62549139,5,-1,62549034,240572,240468,0
62549222,6,-1,62549034,0,0,0
62649035,4,-1,62649034,0,0,0
62649139,5,-1,62649034,240572,240468,0
62649222,6,-1,62649034,0,0,0
62749035,4,-1,62749034,0,0,0
62749139,5,-1,62749034,240572,240468,0
62749222,6,-1,62749034,0,0,0
62849035,4,-1,62849034,0,0,0
62849139,5,-1,62849034,240572,240468,0
62849222,6,-1,62849034,0,0,0
62949035,4,-1,62949034,0,0,0
62949139,5,-1,62949034,240572,240468,0
62949222,6,-1,62949034,0,0,0
63049035,4,-1,63049034,0,0,0
63049140,5,-1,63049034,240572,240468,0
63049222,6,-1,63049034,0,0,0
63149035,4,-1,63149034,0,0,0
63149139,5,-1,63149034,240572,240468,0
63149221,6,-1,63149034,0,0,0
63249035,4,-1,63249034,0,0,0
63249139,5,-1,63249034,240572,240468,0
63249221,6,-1,63249034,0,0,0
63349035,4,-1,63349034,0,0,0
63349139,5,-1,63349034,240572,240468,0
63349221,6,-1,63349034,0,0,0
63449035,4,-1,63449034,0,0,0
63449139,5,-1,63449034,240572,240468,0
63449221,6,-1,63449034,0,0,0
63549035,4,-1,63549034,0,0,0
63549139,5,-1,63549034,240572,240468,0
63549221,6,-1,63549034,0,0,0
63649035,4,-1,63649034,0,0,0
63649139,5,-1,63649034,240572,240468,0
63649221,6,-1,63649034,0,0,0
63749035,4,-1,63749034,0,0,0
63749139,5,-1,63749034,240572,240468,0
63749221,6,-1,63749034,0,0,0
63849035,4,-1,63849034,0,0,0
63849139,5,-1,63849034,240572,240468,0
63849221,6,-1,63849034,0,0,0
63949035,4,-1,63949034,0,0,0
63949139,5,-1,63949034,240572,240468,0
63949221,6,-1,63949034,0,0,0
64049035,4,-1,64049034,0,0,0
64049139,5,-1,64049034,240572,240468,0
64049222,6,-1,64049034,0,0,0
64149035,4,-1,64149034,0,0,0
64149139,5,-1,64149034,240572,240468,0
64149222,6,-1,64149034,0,0,0
64249035,4,-1,64249034,0,0,0
64249139,5,-1,64249034,240572,240468,0
64249222,6,-1,64249034,0,0,0
64349035,4,-1,64349034,0,0,0
64349139,5,-1,64349034,240572,240468,0
64349222,6,-1,64349034,0,0,0
64449035,4,-1,64449034,0,0,0
64449139,5,-1,64449034,240572,240468,0
64449222,6,-1,64449034,0,0,0
64549035,4,-1,64549034,0,0,0
64549139,5,-1,64549034,240572,240468,0
64549222,6,-1,64549034,0,0,0
64649035,4,-1,64649034,0,0,0
64649139,5,-1,64649034,240572,240468,0
64649222,6,-1,64649034,0,0,0
64749035,4,-1,64749034,0,0,0
64749139,5,-1,64749034,240572,240468,0
64749222,6,-1,64749034,0,0,0
64849035,4,-1,64849034,0,0,0
64849139,5,-1,64849034,240572,240468,0
64849222,6,-1,64849034,0,0,0
64949035,4,-1,64949034,0,0,0
64949139,5,-1,64949034,240572,240468,0
64949222,6,-1,64949034,0,0,0
65049035,4,-1,65049034,0,0,0
65049139,5,-1,65049034,240572,240468,0
65049222,6,-1,65049034,0,0,0
65149035,4,-1,65149034,0,0,0
65149139,5,-1,65149034,240572,240468,0
65149222,6,-1,65149034,0,0,0
65249035,4,-1,65249034,0,0,0
65249139,5,-1,65249034,240572,240468,0
65249222,6,-1,65249034,0,0,0
65349035,4,-1,65349034,0,0,0
65349139,5,-1,65349034,240572,240468,0
65349222,6,-1,65349034,0,0,0
65449035,4,-1,65449034,0,0,0
65449139,5,-1,65449034,240572,240468,0
65449222,6,-1,65449034,0,0,0
65549035,4,-1,65549034,0,0,0
65549139,5,-1,65549034,240572,240468,0
65549221,6,-1,65549034,0,0,0
65649035,4,-1,65649034,0,0,0
65649139,5,-1,65649034,240572,240468,0
65649221,6,-1,65649034,0,0,0
65749035,4,-1,65749034,0,0,0
65749139,5,-1,65749034,240572,240468,0
65749221,6,-1,65749034,0,0,0
65849035,4,-1,65849034,0,0,0
65849139,5,-1,65849034,240572,240468,0
65849221,6,-1,65849034,0,0,0
65949035,4,-1,65949034,0,0,0
65949139,5,-1,65949034,240572,240468,0
65949222,6,-1,65949034,0,0,0
66049035,4,-1,66049034,0,0,0
66049139,5,-1,66049034,240572,240468,0
66049222,6,-1,66049034,0,0,0
66149035,4,-1,66149034,0,0,0
66149139,5,-1,66149034,240572,240468,0
66149222,6,-1,66149034,0,0,0
66249035,4,-1,66249034,0,0,0
66249139,5,-1,66249034,240572,240468,0
66249222,6,-1,66249034,0,0,0
66349035,4,-1,66349034,0,0,0
66349139,5,-1,66349034,240572,240468,0
66349222,6,-1,66349034,0,0,0
66449035,4,-1,66449034,0,0,0
66449139,5,-1,66449034,240572,240468,0
66449222,6,-1,66449034,0,0,0
66549035,4,-1,66549034,0,0,0
66549139,5,-1,66549034,240572,240468,0
66549222,6,-1,66549034,0,0,0
66649035,4,-1,66649034,0,0,0
66649139,5,-1,66649034,240572,240468,0
66649222,6,-1,66649034,0,0,0
66749035,4,-1,66749034,0,0,0
66749139,5,-1,66749034,240572,240468,0
66749222,6,-1,66749034,0,0,0
66849035,4,-1,66849034,0,0,0
66849139,5,-1,66849034,240572,240468,0
66849221,6,-1,66849034,0,0,0
66949035,4,-1,66949034,0,0,0
66949139,5,-1,66949034,240572,240468,0
66949222,6,-1,66949034,0,0,0
67049035,4,-1,67049034,0,0,0
67049139,5,-1,67049034,240572,240468,0
67049222,6,-1,67049034,0,0,0
67149035,4,-1,67149034,0,0,0
67149139,5,-1,67149034,240572,240468,0
67149222,6,-1,67149034,0,0,0
67249035,4,-1,67249034,0,0,0
67249139,5,-1,67249034,240572,240468,0
67249222,6,-1,67249034,0,0,0
67349035,4,-1,67349034,0,0,0
67349139,5,-1,67349034,240572,240468,0
67349222,6,-1,67349034,0,0,0
67449035,4,-1,67449034,0,0,0
67449139,5,-1,67449034,240572,240468,0
67449222,6,-1,67449034,0,0,0
67549035,4,-1,67549034,0,0,0
67549139,5,-1,67549034,240572,240468,0
67549222,6,-1,67549034,0,0,0
67649035,4,-1,67649034,0,0,0
67649139,5,-1,67649034,240572,240468,0
67649222,6,-1,67649034,0,0,0
67749035,4,-1,67749034,0,0,0
67749139,5,-1,67749034,240572,240468,0
67749222,6,-1,67749034,0,0,0
67849035,4,-1,67849034,0,0,0
67849139,5,-1,67849034,240572,240468,0
67849222,6,-1,67849034,0,0,0
67949035,4,-1,67949034,0,0,0
67949139,5,-1,67949034,240572,240468,0
67949222,6,-1,67949034,0,0,0
68049035,4,-1,68049034,0,0,0
68049139,5,-1,68049034,240572,240468,0
68049222,6,-1,68049034,0,0,0
68149035,4,-1,68149034,0,0,0
68149139,5,-1,68149034,240572,240468,0
68149222,6,-1,68149034,0,0,0
68249035,4,-1,68249034,0,0,0
68249139,5,-1,68249034,240572,240468,0
68249222,6,-1,68249034,0,0,0
68349035,4,-1,68349034,0,0,0
68349139,5,-1,68349034,240572,240468,0
68349222,6,-1,68349034,0,0,0
68449035,4,-1,68449034,0,0,0
68449139,5,-1,68449034,240572,240468,0
68449222,6,-1,68449034,0,0,0
68549035,4,-1,68549034,0,0,0
68549139,5,-1,68549034,240572,240468,0
68549222,6,-1,68549034,0,0,0
68649035,4,-1,68649034,0,0,0
68649139,5,-1,68649034,240572,240468,0
68649222,6,-1,68649034,0,0,0
68749035,4,-1,68749034,0,0,0
68749139,5,-1,68749034,240572,240468,0
68749222,6,-1,68749034,0,0,0
68849035,4,-1,68849034,0,0,0
68849139,5,-1,68849034,240572,240468,0
68849222,6,-1,68849034,0,0,0
68949035,4,-1,68949034,0,0,0
68949139,5,-1,68949034,240572,240468,0
68949222,6,-1,68949034,0,0,0
69049035,4,-1,69049034,0,0,0
69049139,5,-1,69049034,240572,240468,0
69049222,6,-1,69049034,0,0,0
69149035,4,-1,69149034,0,0,0
69149139,5,-1,69149034,240572,240468,0
69149222,6,-1,69149034,0,0,0
69249035,4,-1,69249034,0,0,0
69249139,5,-1,69249034,240572,240468,0
69249222,6,-1,69249034,0,0,0
69349035,4,-1,69349034,0,0,0
69349139,5,-1,69349034,240572,240468,0
69349222,6,-1,69349034,0,0,0
69449035,4,-1,69449034,0,0,0
69449139,5,-1,69449034,240572,240468,0
69449222,6,-1,69449034,0,0,0
69549035,4,-1,69549034,0,0,0
69549140,5,-1,69549034,240572,240468,0
69549222,6,-1,69549034,0,0,0
69649035,4,-1,69649034,0,0,0
69649139,5,-1,69649034,240572,240468,0
69649222,6,-1,69649034,0,0,0
69749035,4,-1,69749034,0,0,0
69749139,5,-1,69749034,240572,240468,0
69749222,6,-1,69749034,0,0,0
69849035,4,-1,69849034,0,0,0
69849139,5,-1,69849034,240572,240468,0
69849222,6,-1,69849034,0,0,0
69949035,4,-1,69949034,0,0,0
69949139,5,-1,69949034,240572,240468,0
69949222,6,-1,69949034,0,0,0
70049035,4,-1,70049034,0,0,0
70049139,5,-1,70049034,240572,240468,0
70049222,6,-1,70049034,0,0,0
70149035,4,-1,70149034,0,0,0
70149139,5,-1,70149034,240572,240468,0
70149222,6,-1,70149034,0,0,0
70249035,4,-1,70249034,0,0,0
70249139,5,-1,70249034,240572,240468,0
70249222,6,-1,70249034,0,0,0
70349035,4,-1,70349034,0,0,0
70349139,5,-1,70349034,240572,240468,0
70349222,6,-1,70349034,0,0,0
70449035,4,-1,70449034,0,0,0
70449139,5,-1,70449034,240572,240468,0
70449222,6,-1,70449034,0,0,0
70549035,4,-1,70549034,0,0,0
70549139,5,-1,70549034,240572,240468,0
70549222,6,-1,70549034,0,0,0
70649035,4,-1,70649034,0,0,0
70649139,5,-1,70649034,240572,240468,0
70649222,6,-1,70649034,0,0,0
70749035,4,-1,70749034,0,0,0
70749139,5,-1,70749034,240572,240468,0
70749222,6,-1,70749034,0,0,0
70849035,4,-1,70849034,0,0,0
70849139,5,-1,70849034,240572,240468,0
70849222,6,-1,70849034,0,0,0
70949035,4,-1,70949034,0,0,0
70949139,5,-1,70949034,240572,240468,0
70949222,6,-1,70949034,0,0,0
71049035,4,-1,71049034,0,0,0
71049139,5,-1,71049034,240572,240468,0
71049222,6,-1,71049034,0,0,0
71149035,4,-1,71149034,0,0,0
71149139,5,-1,71149034,240572,240468,0
71149222,6,-1,71149034,0,0,0
71249035,4,-1,71249034,0,0,0
71249139,5,-1,71249034,240572,240468,0
71249222,6,-1,71249034,0,0,0
71349035,4,-1,71349034,0,0,0
71349139,5,-1,71349034,240572,240468,0
71349222,6,-1,71349034,0,0,0
71449035,4,-1,71449034,0,0,0
71449139,5,-1,71449034,240572,240468,0
71449222,6,-1,71449034,0,0,0
71549035,4,-1,71549034,0,0,0
71549139,5,-1,71549034,240572,240468,0
71549222,6,-1,71549034,0,0,0
71649035,4,-1,71649034,0,0,0
71649139,5,-1,71649034,240572,240468,0
71649222,6,-1,71649034,0,0,0
71749035,4,-1,71749034,0,0,0
71749139,5,-1,71749034,240572,240468,0
71749222,6,-1,71749034,0,0,0
71849035,4,-1,71849034,0,0,0
71849139,5,-1,71849034,240572,240468,0
71849222,6,-1,71849034,0,0,0
71949035,4,-1,71949034,0,0,0
71949139,5,-1,71949034,240572,240468,0
71949222,6,-1,71949034,0,0,0
72049035,4,-1,72049034,0,0,0
72049139,5,-1,72049034,240572,240468,0
72049222,6,-1,72049034,0,0,0
72149035,4,-1,72149034,0,0,0
72149139,5,-1,72149034,240572,240468,0
72149222,6,-1,72149034,0,0,0
72249035,4,-1,72249034,0,0,0
72249139,5,-1,72249034,240572,240468,0
72249222,6,-1,72249034,0,0,0
72349035,4,-1,72349034,0,0,0
72349139,5,-1,72349034,240572,240468,0
72349222,6,-1,72349034,0,0,0
72449035,4,-1,72449034,0,0,0
72449139,5,-1,72449034,240572,240468,0
72449222,6,-1,72449034,0,0,0
72549035,4,-1,72549034,0,0,0
72549139,5,-1,72549034,240572,240468,0
72549222,6,-1,72549034,0,0,0
72649035,4,-1,72649034,0,0,0
72649139,5,-1,72649034,240572,240468,0
72649222,6,-1,72649034,0,0,0
72749035,4,-1,72749034,0,0,0
72749139,5,-1,72749034,240572,240468,0
72749221,6,-1,72749034,0,0,0
72849035,4,-1,72849034,0,0,0
72849139,5,-1,72849034,240572,240468,0
72849222,6,-1,72849034,0,0,0
72949035,4,-1,72949034,0,0,0
72949139,5,-1,72949034,240572,240468,0
72949222,6,-1,72949034,0,0,0
73049035,4,-1,73049034,0,0,0
73049139,5,-1,73049034,240572,240468,0
73049222,6,-1,73049034,0,0,0
73149035,4,-1,73149034,0,0,0
73149139,5,-1,73149034,240572,240468,0
73149222,6,-1,73149034,0,0,0
73249035,4,-1,73249034,0,0,0
73249139,5,-1,73249034,240572,240468,0
73249222,6,-1,73249034,0,0,0
73349035,4,-1,73349034,0,0,0
73349139,5,-1,73349034,240572,240468,0
73349222,6,-1,73349034,0,0,0
73449035,4,-1,73449034,0,0,0
73449139,5,-1,73449034,240572,240468,0
73449222,6,-1,73449034,0,0,0
73549035,4,-1,73549034,0,0,0
73549139,5,-1,73549034,240572,240468,0
73549222,6,-1,73549034,0,0,0
73649035,4,-1,73649034,0,0,0
73649139,5,-1,73649034,240572,240468,0
73649222,6,-1,73649034,0,0,0
73749035,4,-1,73749034,0,0,0
73749139,5,-1,73749034,240572,240468,0
73749222,6,-1,73749034,0,0,0
73849035,4,-1,73849034,0,0,0
73849139,5,-1,73849034,240572,240468,0
73849222,6,-1,73849034,0,0,0
73949035,4,-1,73949034,0,0,0
73949139,5,-1,73949034,240572,240468,0
73949222,6,-1,73949034,0,0,0
74049035,4,-1,74049034,0,0,0
74049139,5,-1,74049034,240572,240468,0
74049222,6,-1,74049034,0,0,0
74149035,4,-1,74149034,0,0,0
74149139,5,-1,74149034,240572,240468,0
74149222,6,-1,74149034,0,0,0
74249035,4,-1,74249034,0,0,0
74249139,5,-1,74249034,240572,240468,0
74249222,6,-1,74249034,0,0,0
74349035,4,-1,74349034,0,0,0
74349139,5,-1,74349034,240572,240468,0
74349222,6,-1,74349034,0,0,0
74449035,4,-1,74449034,0,0,0
74449139,5,-1,74449034,240572,240468,0
74449222,6,-1,74449034,0,0,0
74549035,4,-1,74549034,0,0,0
74549139,5,-1,74549034,240572,240468,0
74549222,6,-1,74549034,0,0,0
74649035,4,-1,74649034,0,0,0
74649139,5,-1,74649034,240572,240468,0
74649222,6,-1,74649034,0,0,0
74749035,4,-1,74749034,0,0,0
74749139,5,-1,74749034,240572,240468,0
74749222,6,-1,74749034,0,0,0
74849035,4,-1,74849034,0,0,0
74849139,5,-1,74849034,240572,240468,0
74849222,6,-1,74849034,0,0,0
74949035,4,-1,74949034,0,0,0
74949139,5,-1,74949034,240572,240468,0
74949222,6,-1,74949034,0,0,0
75049035,4,-1,75049034,0,0,0
75049139,5,-1,75049034,240572,240468,0
75049222,6,-1,75049034,0,0,0
75149035,4,-1,75149034,0,0,0
75149139,5,-1,75149034,240572,240468,0
75149222,6,-1,75149034,0,0,0
75249035,4,-1,75249034,0,0,0
75249139,5,-1,75249034,240572,240468,0
75249222,6,-1,75249034,0,0,0
75349035,4,-1,75349034,0,0,0
75349139,5,-1,75349034,240572,240468,0
75349222,6,-1,75349034,0,0,0
75449035,4,-1,75449034,0,0,0
75449139,5,-1,75449034,240572,240468,0
75449222,6,-1,75449034,0,0,0
75549035,4,-1,75549034,0,0,0
75549139,5,-1,75549034,240572,240468,0
75549222,6,-1,75549034,0,0,0
75649035,4,-1,75649034,0,0,0
75649139,5,-1,75649034,240572,240468,0
75649222,6,-1,75649034,0,0,0
75749035,4,-1,75749034,0,0,0
75749139,5,-1,75749034,240572,240468,0
75749222,6,-1,75749034,0,0,0
75849035,4,-1,75849034,0,0,0
75849139,5,-1,75849034,240572,240468,0
75849222,6,-1,75849034,0,0,0
75949035,4,-1,75949034,0,0,0
75949139,5,-1,75949034,240572,240468,0
75949222,6,-1,75949034,0,0,0
76049035,4,-1,76049034,0,0,0
76049140,5,-1,76049034,240572,240468,0
76049222,6,-1,76049034,0,0,0
76149035,4,-1,76149034,0,0,0
76149139,5,-1,76149034,240572,240468,0
76149222,6,-1,76149034,0,0,0
76249035,4,-1,76249034,0,0,0
76249139,5,-1,76249034,240572,240468,0
76249222,6,-1,76249034,0,0,0
76349035,4,-1,76349034,0,0,0
76349139,5,-1,76349034,240572,240468,0
76349222,6,-1,76349034,0,0,0
76449035,4,-1,76449034,0,0,0
76449139,5,-1,76449034,240572,240468,0
76449222,6,-1,76449034,0,0,0
76549035,4,-1,76549034,0,0,0
76549139,5,-1,76549034,240572,240468,0
76549222,6,-1,76549034,0,0,0
76649035,4,-1,76649034,0,0,0
76649139,5,-1,76649034,240572,240468,0
76649222,6,-1,76649034,0,0,0
76749035,4,-1,76749034,0,0,0
76749139,5,-1,76749034,240572,240468,0
76749222,6,-1,76749034,0,0,0
76849035,4,-1,76849034,0,0,0
76849139,5,-1,76849034,240572,240468,0
76849222,6,-1,76849034,0,0,0
76949035,4,-1,76949034,0,0,0
76949139,5,-1,76949034,240572,240468,0
76949222,6,-1,76949034,0,0,0
77049035,4,-1,77049034,0,0,0
77049139,5,-1,77049034,240572,240468,0
77049222,6,-1,77049034,0,0,0
77149035,4,-1,77149034,0,0,0
77149139,5,-1,77149034,240572,240468,0
77149222,6,-1,77149034,0,0,0
77249035,4,-1,77249034,0,0,0
77249139,5,-1,77249034,240572,240468,0
77249222,6,-1,77249034,0,0,0
77349035,4,-1,77349034,0,0,0
77349139,5,-1,77349034,240572,240468,0
77349222,6,-1,77349034,0,0,0
77449035,4,-1,77449034,0,0,0
77449139,5,-1,77449034,240572,240468,0
77449222,6,-1,77449034,0,0,0
77549035,4,-1,77549034,0,0,0
77549139,5,-1,77549034,240572,240468,0
77549222,6,-1,77549034,0,0,0
77649035,4,-1,77649034,0,0,0
77649139,5,-1,77649034,240572,240468,0
77649222,6,-1,77649034,0,0,0
77749035,4,-1,77749034,0,0,0
77749139,5,-1,77749034,240572,240468,0
77749222,6,-1,77749034,0,0,0
77849035,4,-1,77849034,0,0,0
77849139,5,-1,77849034,240572,240468,0
77849222,6,-1,77849034,0,0,0
77949035,4,-1,77949034,0,0,0
77949139,5,-1,77949034,240572,240468,0
77949222,6,-1,77949034,0,0,0
78049035,4,-1,78049034,0,0,0
78049139,5,-1,78049034,240572,240468,0
78049222,6,-1,78049034,0,0,0
78149035,4,-1,78149034,0,0,0
78149139,5,-1,78149034,240572,240468,0
78149222,6,-1,78149034,0,0,0
78249035,4,-1,78249034,0,0,0
78249139,5,-1,78249034,240572,240468,0
78249222,6,-1,78249034,0,0,0
78349035,4,-1,78349034,0,0,0
78349139,5,-1,78349034,240572,240468,0
78349222,6,-1,78349034,0,0,0
78449035,4,-1,78449034,0,0,0
78449139,5,-1,78449034,240572,240468,0
78449222,6,-1,78449034,0,0,0
78549035,4,-1,78549034,0,0,0
78549139,5,-1,78549034,240572,240468,0
78549222,6,-1,78549034,0,0,0
78649035,4,-1,78649034,0,0,0
78649139,5,-1,78649034,240572,240468,0
78649221,6,-1,78649034,0,0,0
78749035,4,-1,78749034,0,0,0
78749139,5,-1,78749034,240572,240468,0
78749222,6,-1,78749034,0,0,0
78849035,4,-1,78849034,0,0,0
78849139,5,-1,78849034,240572,240468,0
78849222,6,-1,78849034,0,0,0
78949035,4,-1,78949034,0,0,0
78949139,5,-1,78949034,240572,240468,0
78949222,6,-1,78949034,0,0,0
79049035,4,-1,79049034,0,0,0
79049139,5,-1,79049034,240572,240468,0
79049222,6,-1,79049034,0,0,0
79149035,4,-1,79149034,0,0,0
79149139,5,-1,79149034,240572,240468,0
79149222,6,-1,79149034,0,0,0
79249035,4,-1,79249034,0,0,0
79249139,5,-1,79249034,240572,240468,0
79249222,6,-1,79249034,0,0,0
79349035,4,-1,79349034,0,0,0
79349139,5,-1,79349034,240572,240468,0
79349222,6,-1,79349034,0,0,0
79449035,4,-1,79449034,0,0,0
79449139,5,-1,79449034,240572,240468,0
79449222,6,-1,79449034,0,0,0
79549035,4,-1,79549034,0,0,0
79549139,5,-1,79549034,240572,240468,0
79549222,6,-1,79549034,0,0,0
79649035,4,-1,79649034,0,0,0
79649139,5,-1,79649034,240572,240468,0
79649222,6,-1,79649034,0,0,0
79749035,4,-1,79749034,0,0,0
79749139,5,-1,79749034,240572,240468,0
79749222,6,-1,79749034,0,0,0
79849035,4,-1,79849034,0,0,0
79849139,5,-1,79849034,240572,240468,0
79849222,6,-1,79849034,0,0,0
79949035,4,-1,79949034,0,0,0
79949139,5,-1,79949034,240572,240468,0
79949222,6,-1,79949034,0,0,0
80049035,4,-1,80049034,0,0,0
80049139,5,-1,80049034,240572,240468,0
80049222,6,-1,80049034,0,0,0
80149035,4,-1,80149034,0,0,0
80149139,5,-1,80149034,240572,240468,0
80149222,6,-1,80149034,0,0,0
80249035,4,-1,80249034,0,0,0
80249139,5,-1,80249034,240572,240468,0
80249222,6,-1,80249034,0,0,0
80349035,4,-1,80349034,0,0,0
80349139,5,-1,80349034,240572,240468,0
80349222,6,-1,80349034,0,0,0
80449035,4,-1,80449034,0,0,0
80449139,5,-1,80449034,240572,240468,0
80449222,6,-1,80449034,0,0,0
80549035,4,-1,80549034,0,0,0
80549139,5,-1,80549034,240572,240468,0
80549222,6,-1,80549034,0,0,0
80649035,4,-1,80649034,0,0,0
80649139,5,-1,80649034,240572,240468,0
80649222,6,-1,80649034,0,0,0
80749035,4,-1,80749034,0,0,0
80749139,5,-1,80749034,240572,240468,0
80749222,6,-1,80749034,0,0,0
80849035,4,-1,80849034,0,0,0
80849139,5,-1,80849034,240572,240468,0
80849222,6,-1,80849034,0,0,0
80949035,4,-1,80949034,0,0,0
80949139,5,-1,80949034,240572,240468,0
80949222,6,-1,80949034,0,0,0
81049035,4,-1,81049034,0,0,0
81049139,5,-1,81049034,240572,240468,0
81049222,6,-1,81049034,0,0,0
81149035,4,-1,81149034,0,0,0
81149139,5,-1,81149034,240572,240468,0
81149222,6,-1,81149034,0,0,0
81249035,4,-1,81249034,0,0,0
81249139,5,-1,81249034,240572,240468,0
81249222,6,-1,81249034,0,0,0
81349035,4,-1,81349034,0,0,0
81349139,5,-1,81349034,240572,240468,0
81349222,6,-1,81349034,0,0,0
81449035,4,-1,81449034,0,0,0
81449139,5,-1,81449034,240572,240468,0
81449222,6,-1,81449034,0,0,0
81549035,4,-1,81549034,0,0,0
81549139,5,-1,81549034,240572,240468,0
81549222,6,-1,81549034,0,0,0
81649035,4,-1,81649034,0,0,0
81649139,5,-1,81649034,240572,240468,0
81649222,6,-1,81649034,0,0,0
81749035,4,-1,81749034,0,0,0
81749139,5,-1,81749034,240572,240468,0
81749222,6,-1,81749034,0,0,0
81849035,4,-1,81849034,0,0,0
81849139,5,-1,81849034,240572,240468,0
81849222,6,-1,81849034,0,0,0
81949035,4,-1,81949034,0,0,0
81949139,5,-1,81949034,240572,240468,0
81949222,6,-1,81949034,0,0,0
82049035,4,-1,82049034,0,0,0
82049139,5,-1,82049034,240572,240468,0
82049222,6,-1,82049034,0,0,0
82149035,4,-1,82149034,0,0,0
82149139,5,-1,82149034,240572,240468,0
82149222,6,-1,82149034,0,0,0
82249035,4,-1,82249034,0,0,0
82249139,5,-1,82249034,240572,240468,0
82249222,6,-1,82249034,0,0,0
82349035,4,-1,82349034,0,0,0
82349139,5,-1,82349034,240572,240468,0
82349222,6,-1,82349034,0,0,0
82449035,4,-1,82449034,0,0,0
82449139,5,-1,82449034,240572,240468,0
82449222,6,-1,82449034,0,0,0
82549035,4,-1,82549034,0,0,0
82549140,5,-1,82549034,240572,240468,0
82549222,6,-1,82549034,0,0,0
82649035,4,-1,82649034,0,0,0
82649139,5,-1,82649034,240572,240468,0
82649222,6,-1,82649034,0,0,0
82749035,4,-1,82749034,0,0,0
82749139,5,-1,82749034,240572,240468,0
82749222,6,-1,82749034,0,0,0
82849035,4,-1,82849034,0,0,0
82849139,5,-1,82849034,240572,240468,0
82849222,6,-1,82849034,0,0,0
82949035,4,-1,82949034,0,0,0
82949139,5,-1,82949034,240572,240468,0
82949222,6,-1,82949034,0,0,0
83049035,4,-1,83049034,0,0,0
83049139,5,-1,83049034,240572,240468,0
83049222,6,-1,83049034,0,0,0
83149035,4,-1,83149034,0,0,0
83149139,5,-1,83149034,240572,240468,0
83149222,6,-1,83149034,0,0,0
83249035,4,-1,83249034,0,0,0
83249139,5,-1,83249034,240572,240468,0
83249222,6,-1,83249034,0,0,0
83349035,4,-1,83349034,0,0,0
83349139,5,-1,83349034,240572,240468,0
83349222,6,-1,83349034,0,0,0
83449035,4,-1,83449034,0,0,0
83449139,5,-1,83449034,240572,240468,0
83449222,6,-1,83449034,0,0,0
83549035,4,-1,83549034,0,0,0
83549139,5,-1,83549034,240572,240468,0
83549222,6,-1,83549034,0,0,0
83649035,4,-1,83649034,0,0,0
83649139,5,-1,83649034,240572,240468,0
83649222,6,-1,83649034,0,0,0
83749035,4,-1,83749034,0,0,0
83749139,5,-1,83749034,240572,240468,0
83749222,6,-1,83749034,0,0,0
83849035,4,-1,83849034,0,0,0
83849139,5,-1,83849034,240572,240468,0
83849222,6,-1,83849034,0,0,0
83949035,4,-1,83949034,0,0,0
83949139,5,-1,83949034,240572,240468,0
